"","County","County.Name","Election.District...Precinct","Congressional","Legislative","Office.Name","Office.District","Party","Winner","Early.Votes","Election.Night.Votes","Mail.In.Ballot.1.Votes","Provisional.Votes","Mail.In.Ballot.2.Votes","mail2","full_votes","Gabe Albornoz","Brandy H. M. Brooks","Dana E. Gassaway","Evan Glass","Scott Evan Goldberg","Tom Hucker","Will Jawando","Laurie-Anne Sayles"
"364",16,"Montgomery County","004-026",8,"18","County Council At Large","16","DEM","Y",20,89,86,12,43,43,250,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"365",16,"Montgomery County","004-026",8,"18","County Council At Large","16","DEM","",9,47,34,9,28,28,127,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"366",16,"Montgomery County","004-026",8,"18","County Council At Large","16","DEM","",10,27,33,4,29,29,103,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"367",16,"Montgomery County","004-026",8,"18","County Council At Large","16","DEM","Y",18,76,73,13,38,38,218,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"368",16,"Montgomery County","004-026",8,"18","County Council At Large","16","DEM","Y",15,54,62,8,25,25,164,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"369",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","Y",1,16,0,0,15,15,32,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"370",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","",2,15,0,1,10,10,28,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"371",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","",0,12,0,0,7,7,19,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"372",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","Y",1,13,0,1,18,18,33,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"373",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","",4,8,0,0,9,9,21,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"374",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","",1,11,0,0,15,15,27,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"375",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","Y",3,17,0,1,15,15,36,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"376",16,"Montgomery County","004-027",8,"18","County Council At Large","16","DEM","Y",2,17,0,1,21,21,41,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"377",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","Y",5,34,63,3,14,14,119,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"378",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","",4,19,29,2,6,6,60,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"379",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","",2,22,28,1,3,3,56,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"380",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","Y",6,38,66,8,15,15,133,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"381",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","",4,34,62,4,9,9,113,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"382",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","",4,26,44,2,10,10,86,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"383",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","Y",9,37,39,9,14,14,108,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"384",16,"Montgomery County","004-028",8,"16","County Council At Large","16","DEM","Y",7,31,50,8,7,7,103,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"385",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","Y",47,126,177,22,46,46,418,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"386",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","",12,61,41,5,14,14,133,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"387",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","",6,35,36,2,10,10,89,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"388",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","Y",57,131,207,23,45,45,463,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"389",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","",58,109,156,14,32,32,369,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"390",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","",40,47,98,17,21,21,223,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"391",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","Y",37,108,137,11,39,39,332,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"392",16,"Montgomery County","004-030",8,"17","County Council At Large","16","DEM","Y",18,95,114,11,24,24,262,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"393",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","Y",31,116,167,14,50,50,378,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"394",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","",21,57,48,7,30,30,163,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"395",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","",12,48,35,3,16,16,114,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"396",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","Y",46,139,160,23,67,67,435,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"397",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","",37,100,123,12,36,36,308,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"398",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","",22,65,91,11,35,35,224,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"399",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","Y",29,112,126,14,50,50,331,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"400",16,"Montgomery County","004-031",8,"16","County Council At Large","16","DEM","Y",23,96,93,11,39,39,262,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"401",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","Y",48,62,58,8,46,46,222,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"402",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","",10,28,11,4,5,5,58,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"403",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","",6,24,8,5,3,3,46,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"404",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","Y",58,72,64,11,47,47,252,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"405",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","",56,73,52,13,33,33,227,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"406",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","",16,24,24,4,20,20,88,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"407",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","Y",25,48,44,9,33,33,159,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"408",16,"Montgomery County","004-032",8,"15","County Council At Large","16","DEM","Y",29,64,40,7,20,20,160,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"409",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","Y",9,14,0,4,18,18,45,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"410",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","",3,8,0,3,9,9,23,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"411",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","",1,6,0,1,6,6,14,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"412",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","Y",10,12,0,5,18,18,45,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"413",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","",2,7,0,2,5,5,16,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"414",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","",3,4,0,2,16,16,25,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"415",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","Y",10,14,0,4,12,12,40,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"416",16,"Montgomery County","004-033",8,"17","County Council At Large","16","DEM","Y",8,9,0,3,22,22,42,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"417",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","Y",32,81,70,5,44,44,232,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"418",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","",9,50,28,3,19,19,109,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"419",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","",13,41,12,1,8,8,75,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"420",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","Y",38,88,72,3,42,42,243,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"421",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","",21,58,41,3,26,26,149,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"422",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","",26,49,40,4,26,26,145,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"423",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","Y",30,80,67,4,34,34,215,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"424",16,"Montgomery County","004-034",8,"19","County Council At Large","16","DEM","Y",30,66,41,4,33,33,174,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"425",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","Y",0,0,0,1,1,1,2,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"426",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","",1,2,0,2,1,1,6,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"427",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","",1,3,0,1,1,1,6,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"428",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","Y",0,2,0,0,1,1,3,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"429",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","",0,1,0,0,0,0,1,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"430",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","",1,1,0,0,0,0,2,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"431",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","Y",1,1,0,2,0,0,4,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"432",16,"Montgomery County","004-038",8,"18","County Council At Large","16","DEM","Y",0,3,0,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"433",16,"Montgomery County","004-042",8,"17","County Council At Large","16","DEM","Y",0,0,0,0,0,0,0,"Gabe Albornoz",NA,NA,"Evan Glass",NA,NA,NA,NA
"434",16,"Montgomery County","004-042",8,"17","County Council At Large","16","DEM","",1,0,0,0,0,0,1,NA,"Brandy H. M. Brooks",NA,NA,"Scott Evan Goldberg",NA,NA,NA
"435",16,"Montgomery County","004-042",8,"17","County Council At Large","16","DEM","",0,0,0,0,0,0,0,NA,NA,"Dana E. Gassaway",NA,NA,"Tom Hucker",NA,NA
"436",16,"Montgomery County","004-042",8,"17","County Council At Large","16","DEM","Y",1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,"Will Jawando","Laurie-Anne Sayles"
"437",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","Y",67,108,57,15,47,47,294,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"438",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","",45,110,22,8,32,32,217,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"439",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","",34,80,22,7,12,12,155,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"440",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","Y",97,142,79,18,53,53,389,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"441",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","",49,87,39,12,33,33,220,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"442",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","",64,105,46,13,33,33,261,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"443",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","Y",101,155,59,15,49,49,379,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"444",16,"Montgomery County","005-001",8,"14","County Council At Large","16","DEM","Y",75,121,56,10,57,57,319,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"445",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","Y",57,67,40,13,20,20,197,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"446",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","",53,121,35,16,16,16,241,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"447",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","",40,86,25,13,8,8,172,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"448",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","Y",67,90,43,13,32,32,245,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"449",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","",41,46,23,5,14,14,129,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"450",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","",51,72,31,9,21,21,184,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"451",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","Y",78,143,44,17,26,26,308,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"452",16,"Montgomery County","005-002",4,"14","County Council At Large","16","DEM","Y",61,98,39,15,27,27,240,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"453",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","Y",62,171,136,18,36,36,423,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"454",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","",37,94,62,12,22,22,227,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"455",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","",19,84,41,8,16,16,168,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"456",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","Y",88,203,165,20,56,56,532,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"457",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","",47,113,77,8,25,25,270,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"458",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","",91,166,150,16,35,35,458,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"459",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","Y",87,215,158,26,52,52,538,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"460",16,"Montgomery County","005-003",8,"20","County Council At Large","16","DEM","Y",65,157,112,17,36,36,387,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"461",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","Y",24,92,101,9,67,67,293,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"462",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","",9,36,58,4,26,26,133,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"463",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","",8,29,26,2,16,16,81,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"464",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","Y",28,120,127,10,80,80,365,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"465",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","",9,64,62,5,43,43,183,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"466",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","",16,60,97,3,37,37,213,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"467",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","Y",21,92,122,10,72,72,317,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"468",16,"Montgomery County","005-004",8,"14","County Council At Large","16","DEM","Y",17,61,84,6,36,36,204,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"469",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","Y",39,92,116,7,24,24,278,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"470",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","",30,64,37,4,11,11,146,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"471",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","",12,38,20,3,11,11,84,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"472",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","Y",63,113,145,10,30,30,361,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"473",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","",27,47,67,3,11,11,155,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"474",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","",51,99,100,11,21,21,282,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"475",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","Y",74,147,151,11,28,28,411,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"476",16,"Montgomery County","005-005",8,"20","County Council At Large","16","DEM","Y",47,92,98,10,21,21,268,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"477",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","Y",68,117,129,11,54,54,379,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"478",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","",39,91,62,12,50,50,254,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"479",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","",29,69,25,2,25,25,150,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"480",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","Y",89,142,144,17,73,73,465,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"481",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","",45,71,69,5,30,30,220,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"482",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","",65,122,127,12,62,62,388,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"483",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","Y",112,164,157,22,66,66,521,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"484",16,"Montgomery County","005-006",8,"20","County Council At Large","16","DEM","Y",71,104,104,14,50,50,343,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"485",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","Y",82,100,113,11,53,53,359,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"486",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","",51,81,47,4,20,20,203,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"487",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","",35,67,33,4,10,10,149,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"488",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","Y",95,127,131,13,67,67,433,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"489",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","",41,64,67,4,31,31,207,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"490",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","",74,99,132,4,55,55,364,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"491",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","Y",109,151,134,17,63,63,474,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"492",16,"Montgomery County","005-008",8,"14","County Council At Large","16","DEM","Y",86,103,96,5,33,33,323,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"493",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","Y",85,160,171,24,53,53,493,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"494",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","",42,108,101,12,20,20,283,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"495",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","",27,74,65,9,13,13,188,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"496",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","Y",110,193,230,24,54,54,611,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"497",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","",56,85,104,10,36,36,291,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"498",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","",60,137,107,7,35,35,346,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"499",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","Y",108,251,224,29,53,53,665,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"500",16,"Montgomery County","005-009",8,"14","County Council At Large","16","DEM","Y",70,167,161,25,39,39,462,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"501",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","Y",29,58,49,5,20,20,161,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"502",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","",19,41,23,8,17,17,108,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"503",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","",9,31,18,3,13,13,74,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"504",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","Y",34,52,53,5,34,34,178,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"505",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","",22,36,23,7,13,13,101,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"506",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","",30,39,45,8,26,26,148,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"507",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","Y",50,78,53,9,23,23,213,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"508",16,"Montgomery County","005-010",8,"20","County Council At Large","16","DEM","Y",30,66,37,9,24,24,166,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"509",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","Y",35,83,77,9,9,9,213,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"510",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","",32,61,43,7,7,7,150,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"511",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","",16,49,25,4,4,4,98,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"512",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","Y",41,102,97,9,12,12,261,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"513",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","",13,51,60,5,8,8,137,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"514",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","",35,87,88,7,14,14,231,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"515",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","Y",53,139,103,11,17,17,323,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"516",16,"Montgomery County","005-011",8,"20","County Council At Large","16","DEM","Y",41,94,64,9,11,11,219,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"517",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","Y",83,116,108,10,42,42,359,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"518",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","",66,127,47,7,26,26,273,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"519",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","",49,106,45,3,25,25,228,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"520",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","Y",114,171,143,10,53,53,491,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"521",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","",46,66,71,7,35,35,225,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"522",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","",82,116,108,9,43,43,358,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"523",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","Y",130,171,129,10,50,50,490,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"524",16,"Montgomery County","005-012",4,"14","County Council At Large","16","DEM","Y",99,136,91,8,51,51,385,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"525",16,"Montgomery County","005-013",8,"20","County Council At Large","16","DEM","Y",59,82,55,10,24,24,230,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"526",16,"Montgomery County","005-013",8,"20","County Council At Large","16","DEM","",54,125,55,10,20,20,264,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"527",16,"Montgomery County","005-013",8,"20","County Council At Large","16","DEM","",40,85,26,7,11,11,169,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"528",16,"Montgomery County","005-013",8,"20","County Council At Large","16","DEM","Y",64,117,67,13,21,21,282,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
